ConceptID,ConceptLabel,Dependencies,TaxonomyID
277,Obico Open Monitoring,258|276,AIAM
278,Bambu Lab AI Inspection,257|262|275,AIAM
279,Time-Lapse Print Capture,256,AIAM
280,Defect Classification Models,173|274,AIAM
281,Automatic Print Pause,113|257,AIAM
282,Predictive Maintenance ML,120|273,AIAM
283,AI Slicer Optimization,102|273,AIAM
284,Text-To-CAD Generation,210|271,AIAM
285,AI Material Recommender,126|273,AIAM
286,AI Troubleshooting Assistant,175|271,AIAM
287,LLM Tutoring For Students,271,AIAM
288,Synthetic Training Data,273,AIAM
289,Edge AI On Printers,113|271,AIAM
290,AI Ethics In Manufacturing,271,AIAM
291,AI Hallucination Risks,287|290,AIAM
292,Snapmaker Printers,11|36,HARD
